Product_ID,Product_Name,Category,  Unit_Price  ,Stock_Quantity,Stock_Level,Reorder_Point,Lead_Time_Days,Last_Restock_Date,Supplier_ID,Warehouse_Location,Min_Order_Quantity,Status,Entry_Date,Country,Latitude,Longitude
SKU003060,Product_3060,Sports,472.16,60,Low,93,13,25/7/2024,SUP016,AISLE-18-SHELF-27,12,In Stock,8/7/2024,Poland,52.8799,21.5701
SKU003124,Product_3124,Home & Garden,966.81,244,Low,29,4,30/10/2023,SUP009,AISLE-18-SHELF-27,15,Out of Stock,4/5/2023,United Kingdom,56.2904,-3.1007
SKU000564,Product_564,Office Supplies,608.97,633,Mid,74,7,5/10/2025,SUP019,AISLE-18-SHELF-28,11,In Stock,3/3/2025,Poland,49.9971,19.5732
SKU000911,Product_911,Books,84.12,453,Mid,25,23,30/10/2024,SUP033,AISLE-18-SHELF-28,22,In Stock,14/9/2024,Germany,53.2774,8.1177
SKU004154,Product_4154,Sports,199.88,46,Low,40,16,22/11/2025,SUP009,AISLE-18-SHELF-28,36,In Stock,18/12/2024,Sweden,61.7658,24.0582
SKU004226,Product_4226,Home & Garden,394.40,113,Low,33,17,12/8/2024,SUP049,AISLE-18-SHELF-28,46,In Stock,28/9/2023,Poland,49.2466,18.2975
SKU004383,Product_4383,Books,276.80,51,Low,71,4,28/8/2024,SUP038,AISLE-18-SHELF-28,16,In Stock,20/4/2024,Poland,50.7321,19.529
SKU004920,Product_4920,Office Supplies,984.90,549,Mid,10,23,5/6/2025,SUP038,AISLE-18-SHELF-28,12,In Stock,20/11/2024,Spain,36.9018,-8.0045
SKU000158,Product_158,Books,103.62,178,Low,72,19,28/2/2024,SUP026,AISLE-18-SHELF-29,26,In Stock,28/10/2023,Italy,43.7242,10.4449
SKU002376,Product_2376,Electronics,642.75,707,High,30,4,16/4/2024,SUP002,AISLE-18-SHELF-29,43,In Stock,11/6/2023,Sweden,61.934,23.3035
SKU002804,Product_2804,Home & Garden,789.97,939,High,76,25,23/8/2024,SUP040,AISLE-18-SHELF-29,18,In Stock,29/3/2024,Italy,41.7473,10.8636
SKU003169,Product_3169,Books,530.01,103,Low,69,9,20/7/2023,SUP008,AISLE-18-SHELF-29,31,In Stock,11/5/2023,Germany,47.5883,7.2373
SKU004570,Product_4570,Home & Garden,433.37,388,Mid,24,24,26/7/2025,SUP032,AISLE-18-SHELF-29,38,Out of Stock,11/12/2024,Netherlands,52.6304,4.6781
SKU000172,Product_172,Books,15.62,350,Mid,11,6,8/11/2024,SUP042,AISLE-18-SHELF-30,26,In Stock,22/2/2024,Germany,54.1821,13.5019
SKU001532,Product_1532,Electronics,290.04,535,Mid,59,13,21/1/2025,SUP003,AISLE-18-SHELF-30,34,In Stock,8/10/2024,Italy,41.4312,6.7806
SKU002394,Product_2394,Office Supplies,371.40,577,Mid,81,21,31/3/2024,SUP007,AISLE-18-SHELF-30,36,In Stock,11/5/2023,Netherlands,51.9768,5.0639
SKU002648,Product_2648,Toys,156.90,830,High,74,18,8/11/2024,SUP003,AISLE-18-SHELF-30,49,In Stock,26/6/2024,Italy,41.5065,13.4265
SKU003689,Product_3689,Electronics,810.36,423,Mid,83,28,23/12/2024,SUP030,AISLE-18-SHELF-30,22,In Stock,15/10/2024,Spain,37.0548,-5.8643
SKU004993,Product_4993,Books,716.37,79,Low,15,29,11/7/2024,SUP037,AISLE-18-SHELF-30,37,In Stock,2/10/2023,United Kingdom,50.8118,0.1707
SKU000251,Product_251,Books,149.37,801,High,58,21,29/7/2025,SUP042,AISLE-18-SHELF-32,21,In Stock,7/9/2024,Belgium,50.1346,6.0566
SKU000879,Product_879,Toys,621.04,898,High,99,21,27/12/2023,SUP021,AISLE-18-SHELF-32,14,In Stock,12/12/2023,Spain,42.6854,0.9955
SKU000970,Product_970,Office Supplies,341.58,486,Mid,69,13,4/5/2025,SUP038,AISLE-18-SHELF-32,16,Out of Stock,19/5/2024,United Kingdom,58.6647,-0.1946
SKU002631,Product_2631,Toys,949.76,376,Mid,72,21,20/11/2024,SUP045,AISLE-18-SHELF-32,24,In Stock,21/10/2024,Belgium,51.479,3.524
SKU003437,Product_3437,Books,778.83,924,High,74,23,18/5/2023,SUP016,AISLE-18-SHELF-32,25,Out of Stock,29/3/2023,United Kingdom,54.0553,-0.9305
SKU003736,Product_3736,Toys,436.83,312,Mid,91,7,10/11/2024,SUP029,AISLE-18-SHELF-32,43,Out of Stock,15/3/2024,France,47.6213,7.2892
SKU002207,Product_2207,Home & Garden,765.68,107,Low,57,2,12/12/2025,SUP010,AISLE-18-SHELF-33,33,In Stock,17/2/2025,Austria,47.7606,12.1494
SKU002637,Product_2637,Clothing,865.33,745,High,83,19,15/2/2025,SUP049,AISLE-18-SHELF-33,9,In Stock,13/4/2024,Austria,46.971,14.7165
SKU003456,Product_3456,Books,330.40,992,High,12,20,3/10/2023,SUP029,AISLE-18-SHELF-33,32,In Stock,24/4/2023,Netherlands,53.3094,3.8991
SKU003307,Product_3307,Office Supplies,380.31,127,Low,40,23,4/12/2023,SUP026,AISLE-18-SHELF-34,48,In Stock,3/10/2023,Italy,43.595,17.2012
SKU003741,Product_3741,Clothing,661.27,702,High,29,21,20/7/2024,SUP007,AISLE-18-SHELF-34,12,In Stock,21/9/2023,Netherlands,52.9156,5.5428
SKU004320,Product_4320,Toys,247.35,525,Mid,21,25,15/11/2025,SUP026,AISLE-18-SHELF-34,37,Out of Stock,13/3/2025,Spain,37.3568,1.318
SKU000306,Product_306,Home & Garden,670.82,750,High,49,29,23/5/2023,SUP026,AISLE-18-SHELF-35,41,In Stock,11/5/2023,Germany,52.2986,11.7383
SKU000778,Product_778,Home & Garden,964.61,344,Mid,25,24,15/10/2023,SUP026,AISLE-18-SHELF-35,30,In Stock,19/9/2023,Belgium,50.2734,5.7025
SKU000936,Product_936,Electronics,531.33,283,Low,65,25,20/4/2024,SUP008,AISLE-18-SHELF-35,29,In Stock,3/7/2023,Germany,54.7651,9.3844
SKU001009,Product_1009,Office Supplies,15.29,446,Mid,54,18,11/2/2024,SUP016,AISLE-18-SHELF-35,16,In Stock,30/6/2023,Austria,46.937,15.1597
SKU001253,Product_1253,Office Supplies,111.81,382,Mid,47,2,7/7/2024,SUP027,AISLE-18-SHELF-35,13,In Stock,31/8/2023,Sweden,68.8707,22.1185
SKU001305,Product_1305,Clothing,627.02,680,Mid,99,18,6/8/2024,SUP021,AISLE-18-SHELF-35,49,Out of Stock,11/10/2023,Austria,47.0718,15.8032
SKU001948,Product_1948,Office Supplies,696.42,480,Mid,72,3,3/2/2024,SUP047,AISLE-18-SHELF-35,43,In Stock,28/10/2023,Poland,50.5964,14.852
SKU003214,Product_3214,Toys,532.77,910,High,86,18,30/3/2025,SUP035,AISLE-18-SHELF-35,30,In Stock,28/8/2024,Spain,37.6011,-5.6094
SKU003913,Product_3913,Sports,435.17,264,Low,20,13,29/10/2024,SUP047,AISLE-18-SHELF-35,37,In Stock,29/3/2024,France,47.049,8.179
SKU000249,Product_249,Home & Garden,221.28,354,Mid,27,15,1/7/2025,SUP041,AISLE-18-SHELF-36,6,In Stock,7/1/2025,Spain,37.5269,-2.834
SKU000633,Product_633,Clothing,835.70,213,Low,69,15,12/4/2025,SUP019,AISLE-18-SHELF-36,20,Out of Stock,2/10/2024,Sweden,57.4866,11.9149
SKU001046,Product_1046,Sports,359.12,399,Mid,34,8,9/10/2024,SUP022,AISLE-18-SHELF-36,24,In Stock,29/11/2023,Poland,49.4444,20.7403
SKU001260,Product_1260,Books,77.60,355,Mid,29,26,3/11/2024,SUP031,AISLE-18-SHELF-36,6,In Stock,20/10/2024,Germany,52.0922,12.6998
SKU001284,Product_1284,Books,532.69,514,Mid,26,20,10/9/2024,SUP042,AISLE-18-SHELF-36,34,In Stock,22/5/2024,Belgium,50.8529,3.2407
SKU002158,Product_2158,Books,429.25,466,Mid,81,3,8/11/2024,SUP009,AISLE-18-SHELF-36,38,In Stock,22/2/2024,Netherlands,52.5279,6.655
SKU003879,Product_3879,Home & Garden,515.47,299,Low,23,22,16/6/2024,SUP040,AISLE-18-SHELF-36,9,In Stock,4/5/2024,Poland,52.382,23.4587
SKU004317,Product_4317,Home & Garden,191.71,459,Mid,51,11,19/7/2024,SUP038,AISLE-18-SHELF-36,23,In Stock,2/11/2023,Austria,47.1459,11.9796
SKU004591,Product_4591,Clothing,309.28,874,High,94,22,14/11/2025,SUP043,AISLE-18-SHELF-36,19,In Stock,15/2/2025,Austria,47.839,16.9005
SKU000660,Product_660,Toys,483.49,488,Mid,10,11,26/8/2024,SUP026,AISLE-18-SHELF-37,35,Out of Stock,20/10/2023,United Kingdom,54.7163,0.7044
SKU001095,Product_1095,Clothing,46.01,682,Mid,33,26,1/9/2025,SUP012,AISLE-18-SHELF-37,49,In Stock,1/2/2025,Poland,49.091,17.701
SKU001671,Product_1671,Toys,617.47,128,Low,53,9,5/5/2024,SUP029,AISLE-18-SHELF-37,22,In Stock,14/3/2024,Poland,50.1313,23.7057
SKU000168,Product_168,Books,667.16,402,Mid,30,10,13/5/2024,SUP022,AISLE-18-SHELF-38,45,In Stock,9/6/2023,Spain,38.742,-1.6092
SKU000497,Product_497,Clothing,139.67,295,Low,50,8,11/11/2023,SUP025,AISLE-18-SHELF-38,45,In Stock,9/7/2023,Netherlands,53.11,4.9313
SKU002214,Product_2214,Sports,182.49,553,Mid,81,20,11/2/2024,SUP003,AISLE-18-SHELF-38,28,In Stock,17/9/2023,United Kingdom,53.588,-0.3668
SKU002914,Product_2914,Books,862.10,24,Low,39,28,14/10/2023,SUP017,AISLE-18-SHELF-38,28,In Stock,12/6/2023,Netherlands,53.485,7.1219
SKU003375,Product_3375,Books,684.19,847,High,30,19,24/12/2024,SUP022,AISLE-18-SHELF-38,46,In Stock,31/5/2024,France,41.4809,7.0456
SKU003648,Product_3648,Office Supplies,91.42,920,High,54,27,28/3/2024,SUP020,AISLE-18-SHELF-38,24,In Stock,22/7/2023,Austria,47.6352,11.2243
SKU003785,Product_3785,Electronics,493.22,751,High,51,10,11/2/2024,SUP038,AISLE-18-SHELF-38,23,Out of Stock,18/11/2023,United Kingdom,52.9246,-2.2613
SKU003796,Product_3796,Office Supplies,451.76,117,Low,31,9,17/7/2024,SUP008,AISLE-18-SHELF-38,37,In Stock,6/2/2024,Belgium,51.2261,4.5496
SKU004673,Product_4673,Toys,550.01,943,High,64,19,5/5/2023,SUP016,AISLE-18-SHELF-38,8,In Stock,1/5/2023,Belgium,49.6107,5.6585
SKU000326,Product_326,Books,654.30,205,Low,96,21,27/1/2025,SUP044,AISLE-18-SHELF-39,41,In Stock,6/11/2024,Austria,48.0249,14.4153
SKU000971,Product_971,Electronics,848.24,764,High,70,3,17/6/2025,SUP021,AISLE-18-SHELF-39,41,In Stock,22/11/2024,Austria,48.5987,14.3915
SKU000973,Product_973,Books,648.31,891,High,90,22,29/12/2024,SUP013,AISLE-18-SHELF-39,35,In Stock,10/2/2024,Poland,54.3654,17.7611
SKU001853,Product_1853,Books,255.98,422,Mid,83,23,10/3/2024,SUP025,AISLE-18-SHELF-39,44,In Stock,17/7/2023,France,41.6287,3.0818
SKU002027,Product_2027,Office Supplies,664.72,339,Mid,53,13,31/5/2025,SUP034,AISLE-18-SHELF-39,11,Out of Stock,8/6/2024,Germany,50.6367,6.9265
SKU004652,Product_4652,Books,807.18,48,Low,79,12,18/2/2025,SUP048,AISLE-18-SHELF-39,14,In Stock,9/7/2024,Spain,40.4468,-1.1299
SKU000384,Product_384,Books,83.20,328,Mid,54,7,18/11/2024,SUP021,AISLE-18-SHELF-40,13,In Stock,7/7/2024,Austria,48.4345,16.3261
SKU000609,Product_609,Sports,229.03,514,Mid,67,22,18/10/2023,SUP037,AISLE-18-SHELF-40,15,In Stock,23/3/2023,Poland,52.4397,18.9923
SKU001910,Product_1910,Clothing,315.69,908,High,68,20,2/12/2024,SUP011,AISLE-18-SHELF-40,33,In Stock,5/3/2024,Spain,40.5758,-1.4329
SKU002864,Product_2864,Electronics,525.36,915,High,50,27,24/11/2024,SUP030,AISLE-18-SHELF-40,39,In Stock,10/9/2024,Poland,50.5117,15.7292
SKU004328,Product_4328,Office Supplies,87.81,521,Mid,10,23,11/1/2025,SUP023,AISLE-18-SHELF-40,48,In Stock,29/7/2024,Belgium,49.5954,2.7384
SKU004915,Product_4915,Office Supplies,827.60,546,Mid,56,29,4/8/2025,SUP045,AISLE-18-SHELF-40,37,In Stock,14/8/2024,Belgium,50.5749,3.0561
SKU001210,Product_1210,Toys,67.81,455,Mid,69,10,23/6/2025,SUP035,AISLE-18-SHELF-41,48,In Stock,19/11/2024,Poland,54.1383,21.8493
SKU001230,Product_1230,Sports,133.07,488,Mid,11,18,12/3/2025,SUP003,AISLE-18-SHELF-41,10,In Stock,28/11/2024,Belgium,49.625,5.3128
SKU002541,Product_2541,Sports,496.01,854,High,60,23,1/6/2024,SUP045,AISLE-18-SHELF-41,17,In Stock,5/11/2023,Spain,36.3519,2.4614
SKU002908,Product_2908,Toys,51.92,372,Mid,90,17,22/7/2023,SUP006,AISLE-18-SHELF-41,24,In Stock,18/7/2023,Germany,47.5437,6.6571
SKU004149,Product_4149,Office Supplies,981.41,965,High,98,23,14/1/2025,SUP007,AISLE-18-SHELF-41,32,In Stock,24/7/2024,Belgium,49.9197,6.3293
SKU004212,Product_4212,Office Supplies,522.48,525,Mid,41,26,31/8/2023,SUP027,AISLE-18-SHELF-41,33,In Stock,14/7/2023,Italy,42.3383,14.9415
SKU004370,Product_4370,Sports,342.06,217,Low,40,20,27/8/2023,SUP032,AISLE-18-SHELF-41,46,In Stock,25/8/2023,France,46.8872,5.6186
SKU001329,Product_1329,Toys,693.74,711,High,83,8,7/6/2025,SUP046,AISLE-18-SHELF-42,16,In Stock,13/11/2024,Netherlands,51.9581,5.5837
SKU002433,Product_2433,Sports,212.20,832,High,71,7,23/8/2023,SUP009,AISLE-18-SHELF-42,26,Out of Stock,1/6/2023,Austria,48.5725,15.5362
SKU002746,Product_2746,Electronics,958.60,974,High,99,28,28/9/2024,SUP018,AISLE-18-SHELF-42,40,Out of Stock,2/7/2024,Germany,50.5878,10.4797
SKU003467,Product_3467,Home & Garden,926.48,718,High,79,28,30/12/2024,SUP018,AISLE-18-SHELF-42,23,In Stock,1/7/2024,Poland,50.4847,14.4202
SKU000157,Product_157,Office Supplies,834.94,889,High,69,16,9/2/2024,SUP047,AISLE-18-SHELF-43,48,In Stock,10/12/2023,Germany,49.633,7.6763
SKU001645,Product_1645,Home & Garden,849.21,766,High,65,14,31/1/2024,SUP035,AISLE-18-SHELF-43,15,In Stock,23/3/2023,Spain,42.6816,2.3887
SKU001837,Product_1837,Toys,339.26,542,Mid,42,4,25/9/2023,SUP047,AISLE-18-SHELF-43,49,In Stock,7/6/2023,Italy,44.6312,8.6779
SKU003718,Product_3718,Sports,123.42,466,Mid,21,23,21/12/2023,SUP020,AISLE-18-SHELF-43,11,In Stock,28/11/2023,Austria,48.5012,10.5057
SKU004411,Product_4411,Office Supplies,513.52,325,Mid,56,9,7/10/2024,SUP014,AISLE-18-SHELF-43,11,In Stock,3/11/2023,Netherlands,51.8156,4.0812
SKU000292,Product_292,Home & Garden,781.28,799,High,93,17,19/6/2024,SUP028,AISLE-18-SHELF-44,8,In Stock,17/4/2024,Italy,37.4791,11.1927
SKU000589,Product_589,Books,751.05,116,Low,36,7,9/11/2024,SUP019,AISLE-18-SHELF-44,49,In Stock,29/6/2024,Poland,49.0509,17.9213
SKU001929,Product_1929,Sports,95.51,449,Mid,89,16,7/1/2024,SUP039,AISLE-18-SHELF-44,26,In Stock,29/9/2023,Austria,47.732,10.5414
SKU002511,Product_2511,Home & Garden,79.00,533,Mid,19,22,15/3/2025,SUP033,AISLE-18-SHELF-44,17,In Stock,7/3/2025,Netherlands,52.4163,4.4409
SKU002924,Product_2924,Clothing,933.55,253,Low,71,28,7/3/2025,SUP046,AISLE-18-SHELF-44,14,Out of Stock,27/3/2024,Germany,52.4726,13.0888
SKU002990,Product_2990,Home & Garden,605.69,398,Mid,82,17,1/2/2024,SUP020,AISLE-18-SHELF-44,45,In Stock,24/12/2023,Germany,50.8727,9.447
SKU004276,Product_4276,Electronics,817.26,324,Mid,32,7,30/9/2024,SUP035,AISLE-18-SHELF-44,21,In Stock,17/6/2024,United Kingdom,54.0362,-8.0037
SKU002044,Product_2044,Electronics,799.86,356,Mid,80,19,29/5/2024,SUP047,AISLE-18-SHELF-45,20,In Stock,26/3/2024,Poland,54.1792,18.5794
SKU002963,Product_2963,Office Supplies,190.64,334,Mid,93,20,10/2/2024,SUP032,AISLE-18-SHELF-45,46,In Stock,3/12/2023,Germany,47.4556,10.6491
SKU003080,Product_3080,Sports,358.29,349,Mid,85,20,26/10/2024,SUP001,AISLE-18-SHELF-45,27,In Stock,15/1/2024,Germany,49.2582,9.2328
SKU003115,Product_3115,Clothing,992.82,883,High,51,6,18/11/2023,SUP016,AISLE-18-SHELF-45,17,In Stock,28/7/2023,Belgium,50.446,5.1212
SKU003217,Product_3217,Books,567.23,861,High,43,26,20/2/2025,SUP030,AISLE-18-SHELF-45,46,Out of Stock,21/11/2024,Belgium,50.0932,5.9688
SKU004209,Product_4209,Books,253.92,567,Mid,96,24,13/8/2024,SUP043,AISLE-18-SHELF-45,42,In Stock,18/10/2023,Germany,50.3457,7.5248
SKU000447,Product_447,Clothing,574.03,624,Mid,46,23,25/8/2024,SUP047,AISLE-18-SHELF-46,16,In Stock,5/4/2024,Italy,42.6458,16.7585
SKU002060,Product_2060,Clothing,547.03,257,Low,90,3,6/7/2025,SUP048,AISLE-18-SHELF-46,32,Out of Stock,31/7/2024,Germany,52.9263,8.7461
SKU002872,Product_2872,Electronics,375.71,985,High,78,7,30/6/2025,SUP024,AISLE-18-SHELF-46,6,In Stock,26/12/2024,Spain,41.992,-3.9426
SKU004520,Product_4520,Electronics,131.63,545,Mid,13,1,31/7/2024,SUP042,AISLE-18-SHELF-46,22,In Stock,27/4/2024,Belgium,51.0056,3.9263
SKU003177,Product_3177,Clothing,416.91,894,High,71,2,11/5/2023,SUP020,AISLE-18-SHELF-47,39,Out of Stock,21/4/2023,United Kingdom,54.576,-6.1875
SKU003520,Product_3520,Office Supplies,611.63,535,Mid,70,9,17/4/2025,SUP019,AISLE-18-SHELF-47,35,In Stock,19/1/2025,Spain,38.0852,-1.3562
SKU000053,Product_53,Sports,912.12,272,Low,71,17,6/11/2023,SUP032,AISLE-18-SHELF-48,48,In Stock,9/5/2023,Spain,41.2482,-0.1744
SKU000586,Product_586,Home & Garden,61.78,601,Mid,47,26,16/9/2024,SUP002,AISLE-18-SHELF-48,34,In Stock,13/9/2024,Poland,54.5222,17.5187
SKU001748,Product_1748,Sports,317.24,399,Mid,65,26,21/10/2025,SUP022,AISLE-18-SHELF-48,41,Out of Stock,23/1/2025,Spain,41.4084,-7.1547
SKU002098,Product_2098,Home & Garden,655.68,514,Mid,33,26,10/6/2024,SUP049,AISLE-18-SHELF-48,18,In Stock,22/11/2023,Spain,41.4225,-7.7848
SKU003232,Product_3232,Clothing,303.20,725,High,40,21,25/6/2023,SUP029,AISLE-18-SHELF-48,46,In Stock,15/6/2023,Netherlands,51.9465,5.0978
SKU000117,Product_117,Books,276.81,703,High,97,22,25/11/2024,SUP013,AISLE-18-SHELF-49,34,In Stock,9/1/2024,Austria,48.2211,15.4324
SKU000246,Product_246,Office Supplies,937.89,522,Mid,57,22,2/6/2025,SUP020,AISLE-18-SHELF-49,34,In Stock,6/10/2024,Belgium,50.4461,2.6689
SKU001074,Product_1074,Office Supplies,468.21,972,High,13,24,29/5/2023,SUP044,AISLE-18-SHELF-49,11,Out of Stock,21/5/2023,Poland,49.6844,21.6654
SKU003230,Product_3230,Office Supplies,586.85,954,High,61,11,4/4/2025,SUP018,AISLE-18-SHELF-49,14,In Stock,8/1/2025,Belgium,50.039,3.0649
SKU001336,Product_1336,Books,764.42,270,Low,87,12,22/3/2024,SUP001,AISLE-18-SHELF-50,13,In Stock,29/3/2023,Sweden,60.7448,21.4843
SKU001485,Product_1485,Toys,345.89,765,High,31,24,24/4/2025,SUP025,AISLE-18-SHELF-50,37,In Stock,14/2/2025,Netherlands,52.6665,6.821
SKU002046,Product_2046,Office Supplies,394.63,361,Mid,62,2,3/10/2025,SUP029,AISLE-18-SHELF-50,37,In Stock,1/3/2025,Italy,45.529,9.3335
SKU002535,Product_2535,Books,209.02,776,High,23,15,26/4/2025,SUP023,AISLE-18-SHELF-50,18,In Stock,17/6/2024,Austria,48.5442,11.6261
SKU004153,Product_4153,Home & Garden,30.21,735,High,27,16,1/2/2024,SUP025,AISLE-18-SHELF-50,19,In Stock,30/8/2023,Poland,50.7852,16.9901
SKU003015,Product_3015,Home & Garden,254.07,382,Mid,20,5,6/3/2024,SUP012,AISLE-19-SHELF-01,46,In Stock,3/10/2023,Italy,43.9746,9.9211
SKU003610,Product_3610,Office Supplies,328.39,155,Low,30,9,14/2/2025,SUP002,AISLE-19-SHELF-01,24,In Stock,29/10/2024,Sweden,56.0852,11.7876
SKU003108,Product_3108,Clothing,625.56,317,Mid,90,24,6/5/2025,SUP014,AISLE-19-SHELF-02,30,Out of Stock,26/8/2024,Italy,43.7497,17.2772
SKU003457,Product_3457,Books,792.61,472,Mid,79,9,26/5/2024,SUP012,AISLE-19-SHELF-02,18,In Stock,17/3/2024,Austria,46.868,12.8388
SKU004488,Product_4488,Clothing,305.80,375,Mid,94,2,1/9/2023,SUP016,AISLE-19-SHELF-02,17,In Stock,20/7/2023,Austria,48.6572,10.494
SKU004819,Product_4819,Home & Garden,707.79,350,Mid,25,12,31/10/2025,SUP036,AISLE-19-SHELF-02,13,In Stock,25/2/2025,United Kingdom,57.8441,-2.7672
SKU001966,Product_1966,Books,264.36,51,Low,81,3,27/1/2025,SUP014,AISLE-19-SHELF-03,11,In Stock,23/4/2024,Belgium,50.7571,2.8707
SKU002572,Product_2572,Books,207.24,820,High,43,2,24/5/2024,SUP029,AISLE-19-SHELF-03,19,Out of Stock,2/2/2024,Belgium,51.3775,4.5823
SKU002971,Product_2971,Clothing,658.07,33,Low,36,27,12/3/2025,SUP047,AISLE-19-SHELF-03,35,In Stock,26/9/2024,Austria,46.6151,15.8446
SKU004249,Product_4249,Sports,532.06,433,Mid,53,6,23/3/2025,SUP050,AISLE-19-SHELF-03,17,In Stock,27/1/2025,Italy,43.1213,17.5079
SKU000524,Product_524,Home & Garden,863.41,70,Low,95,16,12/6/2024,SUP030,AISLE-19-SHELF-04,14,In Stock,21/8/2023,United Kingdom,54.1875,-7.9524
SKU000538,Product_538,Office Supplies,312.69,350,Mid,41,22,22/10/2023,SUP024,AISLE-19-SHELF-04,42,In Stock,13/7/2023,Austria,46.5641,11.9995
SKU000654,Product_654,Books,832.54,868,High,69,23,30/10/2024,SUP004,AISLE-19-SHELF-04,27,In Stock,1/5/2024,Italy,42.5685,16.0247
SKU002227,Product_2227,Books,134.56,420,Mid,57,27,15/5/2024,SUP049,AISLE-19-SHELF-04,34,In Stock,10/10/2023,Netherlands,51.5519,6.7962
SKU003808,Product_3808,Books,905.00,641,Mid,17,24,2/11/2025,SUP005,AISLE-19-SHELF-04,35,In Stock,11/3/2025,Italy,45.3259,16.1077
SKU004861,Product_4861,Home & Garden,374.58,674,Mid,87,11,25/5/2024,SUP034,AISLE-19-SHELF-04,7,In Stock,1/2/2024,Spain,43.0658,2.0277
SKU000693,Product_693,Sports,972.61,963,High,23,29,8/2/2025,SUP012,AISLE-19-SHELF-05,34,In Stock,10/9/2024,United Kingdom,51.9768,-6.7646
SKU000976,Product_976,Toys,524.18,735,High,63,15,6/8/2024,SUP013,AISLE-19-SHELF-05,21,Out of Stock,25/11/2023,Belgium,51.496,5.8467
SKU001160,Product_1160,Sports,325.37,387,Mid,74,1,15/5/2024,SUP042,AISLE-19-SHELF-05,31,In Stock,9/11/2023,Poland,50.1279,19.7195
SKU001439,Product_1439,Clothing,161.07,817,High,40,24,15/7/2023,SUP033,AISLE-19-SHELF-05,38,In Stock,10/5/2023,United Kingdom,52.7917,-5.3509
SKU002730,Product_2730,Clothing,155.53,72,Low,10,5,12/7/2025,SUP036,AISLE-19-SHELF-05,24,In Stock,9/12/2024,Austria,48.1503,15.854
SKU003048,Product_3048,Office Supplies,954.51,146,Low,16,26,6/7/2024,SUP018,AISLE-19-SHELF-05,29,In Stock,3/11/2023,Belgium,50.1961,4.3985
SKU003742,Product_3742,Toys,849.50,379,Mid,67,16,6/1/2025,SUP036,AISLE-19-SHELF-05,26,In Stock,18/7/2024,Austria,46.6994,12.7171
SKU001909,Product_1909,Electronics,359.60,256,Low,70,22,16/3/2025,SUP021,AISLE-19-SHELF-06,36,In Stock,24/8/2024,Italy,41.4248,10.9139
SKU004885,Product_4885,Sports,705.00,632,Mid,25,10,27/12/2023,SUP036,AISLE-19-SHELF-06,37,In Stock,24/9/2023,Netherlands,53.1243,5.2046
SKU000291,Product_291,Books,635.05,634,Mid,86,6,15/10/2025,SUP008,AISLE-19-SHELF-07,13,In Stock,19/2/2025,United Kingdom,55.3593,-0.1624
SKU002742,Product_2742,Home & Garden,692.05,167,Low,50,15,14/10/2025,SUP039,AISLE-19-SHELF-07,18,In Stock,2/1/2025,Poland,52.9949,20.81
SKU003668,Product_3668,Clothing,314.93,593,Mid,31,17,23/3/2024,SUP029,AISLE-19-SHELF-07,38,In Stock,23/1/2024,Spain,41.373,2.3385
SKU003673,Product_3673,Toys,924.44,193,Low,89,23,26/1/2025,SUP031,AISLE-19-SHELF-07,34,In Stock,11/4/2024,Sweden,62.3383,20.5191
SKU003935,Product_3935,Home & Garden,930.57,200,Low,80,4,2/9/2024,SUP032,AISLE-19-SHELF-07,6,In Stock,6/10/2023,Italy,42.9209,15.9489
SKU004118,Product_4118,Clothing,968.18,729,High,79,8,30/3/2025,SUP018,AISLE-19-SHELF-07,33,Out of Stock,6/6/2024,France,43.0229,-0.3904
SKU004721,Product_4721,Sports,837.24,406,Mid,17,14,18/9/2024,SUP015,AISLE-19-SHELF-07,6,In Stock,29/9/2023,United Kingdom,52.4982,-0.5091
SKU001311,Product_1311,Sports,169.64,716,High,63,6,13/7/2025,SUP014,AISLE-19-SHELF-08,28,In Stock,31/12/2024,Belgium,50.3454,3.2834
SKU001712,Product_1712,Sports,241.34,200,Low,98,23,2/6/2024,SUP017,AISLE-19-SHELF-08,35,In Stock,2/10/2023,Poland,52.5743,18.5386
SKU002802,Product_2802,Books,305.31,358,Mid,83,12,8/1/2025,SUP002,AISLE-19-SHELF-08,40,Out of Stock,4/12/2024,Italy,46.1493,12.788
SKU003723,Product_3723,Books,774.06,463,Mid,71,8,19/2/2024,SUP032,AISLE-19-SHELF-08,34,Out of Stock,11/10/2023,Spain,38.3349,2.7932
SKU004461,Product_4461,Clothing,997.77,622,Mid,88,5,26/7/2024,SUP024,AISLE-19-SHELF-08,7,In Stock,29/10/2023,Poland,52.0866,23.5196
SKU002017,Product_2017,Books,160.29,581,Mid,76,10,19/2/2025,SUP046,AISLE-19-SHELF-09,36,In Stock,13/11/2024,Germany,47.752,11.4593
SKU003324,Product_3324,Clothing,468.23,254,Low,64,27,22/4/2024,SUP020,AISLE-19-SHELF-09,35,In Stock,3/4/2024,Germany,51.3169,8.5462
SKU004601,Product_4601,Clothing,110.64,505,Mid,62,21,16/10/2024,SUP020,AISLE-19-SHELF-09,17,In Stock,27/4/2024,Italy,38.2076,15.437
SKU004884,Product_4884,Home & Garden,738.97,406,Mid,82,24,30/10/2024,SUP041,AISLE-19-SHELF-09,35,In Stock,24/6/2024,United Kingdom,53.2064,-5.3786
